Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 2.846506118774414 ,seconds
------
The SC has, 976 , nodes and,  1009 edges.
Manuf_0062 , 1.16 , 5.0 , 0.01
Manuf_0025 , 0.0 , 0.0 , 0.0
Manuf_0063 , 1.16 , 5.0 , 0.01
Manuf_0026 , 0.0 , 0.0 , 0.0
Manuf_0064 , 1.08 , 5.0 , 0.01
Manuf_0027 , 0.0 , 0.0 , 0.0
Manuf_0065 , 1.13 , 5.0 , 0.01
Manuf_0028 , 0.0 , 0.0 , 0.0
Manuf_0066 , 1.02 , 5.0 , 0.01
Manuf_0029 , 0.0 , 0.0 , 0.0
Manuf_0067 , 1.07 , 5.0 , 0.01
Manuf_0030 , 0.0 , 0.0 , 0.0
Manuf_0068 , 1.07 , 5.0 , 0.01
Manuf_0031 , 0.0 , 0.0 , 0.0
Manuf_0069 , 1.3 , 5.0 , 0.01
Manuf_0032 , 0.0 , 0.0 , 0.0
Manuf_0070 , 1.08 , 5.0 , 0.01
Manuf_0033 , 0.0 , 0.0 , 0.0
Manuf_0071 , 1.25 , 5.0 , 0.01
Manuf_0034 , 0.0 , 0.0 , 0.0
Manuf_0072 , 1.28 , 5.0 , 0.01
Manuf_0035 , 0.0 , 0.0 , 0.0
Manuf_0073 , 1.29 , 5.0 , 0.01
Manuf_0036 , 0.0 , 0.0 , 0.0
Manuf_0074 , 1.29 , 5.0 , 0.01
Manuf_0037 , 0.0 , 0.0 , 0.0
Manuf_0075 , 1.02 , 5.0 , 0.01
Manuf_0038 , 0.0 , 0.0 , 0.0
Manuf_0076 , 1.29 , 5.0 , 0.01
Trans_0108 , 0.04 , 1.0 , 0.02
Trans_0109 , 0.04 , 4.3 , 0.31
Trans_0110 , 0.04 , 1.53 , 0.02
Trans_0111 , 0.05 , 6.36 , 0.5
Trans_0112 , 0.04 , 1.0 , 0.02
Trans_0113 , 0.04 , 1.0 , 0.02
Trans_0114 , 0.04 , 4.3 , 0.31
Trans_0115 , 0.04 , 1.53 , 0.02
Trans_0116 , 0.04 , 6.36 , 0.5
Trans_0117 , 0.04 , 1.0 , 0.02
Trans_0118 , 0.04 , 1.0 , 0.03
Trans_0119 , 0.04 , 4.3 , 0.31
Trans_0120 , 0.04 , 1.53 , 0.06
Trans_0121 , 0.05 , 6.36 , 0.5
Trans_0122 , 0.04 , 1.0 , 0.03
Trans_0123 , 0.04 , 9.71 , 0.82
Trans_0124 , 0.04 , 4.0 , 0.28
Trans_0125 , 0.04 , 6.58 , 0.52
Trans_0126 , 0.04 , 1.0 , 0.03
Trans_0127 , 0.04 , 3.5 , 0.24
Trans_0128 , 0.04 , 9.71 , 0.82
Trans_0129 , 0.04 , 4.0 , 0.28
Trans_0130 , 0.04 , 6.58 , 0.52
Trans_0131 , 0.04 , 1.0 , 0.03
Trans_0132 , 0.04 , 3.5 , 0.24
Trans_0133 , 0.04 , 9.71 , 0.66
Trans_0134 , 0.04 , 4.0 , 0.28
Trans_0135 , 0.04 , 6.58 , 0.4
Trans_0136 , 0.04 , 1.0 , 0.03
Trans_0137 , 0.04 , 3.5 , 0.15
Trans_0138 , 0.04 , 1.0 , 0.03
Trans_0139 , 0.04 , 4.3 , 0.31
Trans_0140 , 0.04 , 1.53 , 0.06
Trans_0141 , 0.05 , 6.36 , 0.5
Trans_0142 , 0.04 , 1.0 , 0.03
Trans_0143 , 0.04 , 9.71 , 0.82
Trans_0144 , 0.04 , 4.0 , 0.28
Trans_0145 , 0.04 , 6.58 , 0.52
Trans_0146 , 0.04 , 1.0 , 0.03
Trans_0147 , 0.04 , 3.5 , 0.24
Trans_0148 , 0.04 , 1.0 , 0.03
Trans_0149 , 0.04 , 4.3 , 0.31
Trans_0150 , 0.04 , 1.53 , 0.06
Trans_0151 , 0.05 , 6.36 , 0.5
Trans_0152 , 0.04 , 1.0 , 0.03
Trans_0153 , 0.04 , 1.0 , 0.03
Trans_0154 , 0.05 , 4.3 , 0.31
Trans_0155 , 0.04 , 1.53 , 0.06
Trans_0156 , 0.05 , 6.36 , 0.5
Trans_0157 , 0.04 , 1.0 , 0.03
Trans_0158 , 0.04 , 1.0 , 0.02
Trans_0159 , 0.04 , 4.3 , 0.31
Trans_0160 , 0.04 , 1.53 , 0.02
Trans_0161 , 0.05 , 6.36 , 0.5
Trans_0162 , 0.04 , 1.0 , 0.02
Trans_0163 , 0.04 , 1.0 , 0.03
Trans_0164 , 0.05 , 4.3 , 0.31
Trans_0165 , 0.04 , 1.53 , 0.06
Trans_0166 , 0.05 , 6.36 , 0.5
Trans_0167 , 0.04 , 1.0 , 0.03
Trans_0168 , 0.04 , 1.0 , 0.02
Trans_0169 , 0.05 , 4.3 , 0.31
Trans_0170 , 0.04 , 1.53 , 0.03
Trans_0171 , 0.05 , 6.36 , 0.5
Trans_0172 , 0.04 , 1.0 , 0.02
Trans_0173 , 0.04 , 1.0 , 0.02
Trans_0174 , 0.04 , 4.3 , 0.31
Trans_0175 , 0.04 , 1.53 , 0.02
Trans_0176 , 0.04 , 6.36 , 0.5
Trans_0177 , 0.04 , 1.0 , 0.02
Trans_0178 , 0.04 , 9.71 , 0.82
Trans_0179 , 0.04 , 4.0 , 0.28
Trans_0180 , 0.04 , 6.58 , 0.52
Trans_0181 , 0.04 , 1.0 , 0.03
Trans_0182 , 0.04 , 3.5 , 0.24
Trans_0183 , 0.04 , 1.0 , 0.03
Trans_0184 , 0.05 , 4.3 , 0.31
Trans_0185 , 0.04 , 1.53 , 0.06
Trans_0186 , 0.05 , 6.36 , 0.5
Trans_0187 , 0.04 , 1.0 , 0.03
Trans_0188 , 0.04 , 1.0 , 0.03
Trans_0189 , 0.05 , 4.3 , 0.31
Trans_0190 , 0.04 , 1.53 , 0.06
Trans_0191 , 0.05 , 6.36 , 0.5
Trans_0192 , 0.04 , 1.0 , 0.03
Trans_0193 , 0.04 , 1.0 , 0.03
Trans_0194 , 0.04 , 4.3 , 0.31
Trans_0195 , 0.04 , 1.53 , 0.06
Trans_0196 , 0.05 , 6.36 , 0.5
Trans_0197 , 0.04 , 1.0 , 0.03
Trans_0198 , 0.04 , 1.0 , 0.03
Trans_0199 , 0.04 , 4.3 , 0.31
Trans_0200 , 0.04 , 1.53 , 0.06
Trans_0201 , 0.05 , 6.36 , 0.5
Trans_0202 , 0.04 , 1.0 , 0.03
Trans_0203 , 0.04 , 1.0 , 0.03
Trans_0204 , 0.05 , 4.3 , 0.31
Trans_0205 , 0.04 , 1.53 , 0.06
Trans_0206 , 0.05 , 6.36 , 0.5
Trans_0207 , 0.04 , 1.0 , 0.03
Trans_0208 , 0.04 , 1.0 , 0.03
Trans_0209 , 0.04 , 4.3 , 0.31
Trans_0210 , 0.04 , 1.53 , 0.06
Trans_0211 , 0.05 , 6.36 , 0.5
Trans_0212 , 0.04 , 1.0 , 0.03
Trans_0213 , 0.04 , 1.0 , 0.02
Trans_0214 , 0.05 , 4.3 , 0.31
Trans_0215 , 0.04 , 1.53 , 0.02
Trans_0216 , 0.05 , 6.36 , 0.5
Trans_0217 , 0.04 , 1.0 , 0.02
Trans_0218 , 0.04 , 9.71 , 0.82
Trans_0219 , 0.04 , 4.0 , 0.28
Trans_0220 , 0.04 , 6.58 , 0.52
Trans_0221 , 0.04 , 1.0 , 0.03
Trans_0222 , 0.04 , 3.5 , 0.24
Trans_0223 , 0.04 , 1.0 , 0.02
Trans_0224 , 0.04 , 4.3 , 0.31
Trans_0225 , 0.04 , 1.53 , 0.02
Trans_0226 , 0.05 , 6.36 , 0.5
Trans_0227 , 0.04 , 1.0 , 0.02
Trans_0228 , 0.04 , 1.0 , 0.03
Trans_0229 , 0.05 , 4.3 , 0.31
Trans_0230 , 0.04 , 1.53 , 0.06
Trans_0231 , 0.05 , 6.36 , 0.5
Trans_0232 , 0.04 , 1.0 , 0.03
Trans_0233 , 0.04 , 1.0 , 0.03
Trans_0234 , 0.04 , 4.3 , 0.31
Trans_0235 , 0.04 , 1.53 , 0.06
Trans_0236 , 0.05 , 6.36 , 0.5
Trans_0237 , 0.04 , 1.0 , 0.03
Trans_0238 , 0.04 , 1.0 , 0.03
Trans_0239 , 0.04 , 4.3 , 0.31
Trans_0240 , 0.04 , 1.53 , 0.06
Trans_0241 , 0.05 , 6.36 , 0.5
Trans_0242 , 0.04 , 1.0 , 0.03
Trans_0243 , 0.04 , 9.71 , 0.82
Trans_0244 , 0.04 , 4.0 , 0.28
Trans_0245 , 0.04 , 6.58 , 0.52
Trans_0246 , 0.04 , 1.0 , 0.03
Trans_0247 , 0.04 , 3.5 , 0.24
Trans_0248 , 0.04 , 1.0 , 0.03
Trans_0249 , 0.04 , 4.3 , 0.31
Trans_0250 , 0.04 , 1.53 , 0.06
Trans_0251 , 0.05 , 6.36 , 0.5
Trans_0252 , 0.04 , 1.0 , 0.03
Trans_0253 , 0.04 , 1.0 , 0.03
Trans_0254 , 0.04 , 4.3 , 0.31
Trans_0255 , 0.04 , 1.53 , 0.06
Trans_0256 , 0.05 , 6.36 , 0.5
Trans_0257 , 0.04 , 1.0 , 0.03
Trans_0258 , 0.04 , 1.53 , 0.06
Trans_0259 , 0.04 , 1.0 , 0.03
Trans_0260 , 0.05 , 4.3 , 0.31
Trans_0261 , 0.05 , 6.36 , 0.5
Trans_0262 , 0.04 , 1.0 , 0.03
Trans_0263 , 0.04 , 1.0 , 0.03
Trans_0264 , 0.04 , 4.3 , 0.31
Trans_0265 , 0.04 , 1.53 , 0.06
Trans_0266 , 0.05 , 6.36 , 0.5
Trans_0267 , 0.04 , 1.0 , 0.03
Trans_0268 , 0.05 , 4.3 , 0.31
Trans_0269 , 0.04 , 1.53 , 0.02
Trans_0270 , 0.05 , 6.36 , 0.5
Trans_0271 , 0.04 , 1.0 , 0.02
Trans_0272 , 0.04 , 1.0 , 0.02
Trans_0083 , 0.04 , 9.71 , 0.67
Trans_0084 , 0.04 , 4.0 , 0.28
Trans_0085 , 0.04 , 6.58 , 0.52
Trans_0086 , 0.04 , 1.0 , 0.03
Trans_0087 , 0.04 , 3.5 , 0.24
Trans_0088 , 0.04 , 1.0 , 0.02
Trans_0089 , 0.04 , 1.53 , 0.02
Trans_0090 , 0.05 , 4.3 , 0.31
Trans_0091 , 0.05 , 6.36 , 0.5
Trans_0092 , 0.04 , 1.0 , 0.03
Trans_0093 , 0.04 , 1.0 , 0.02
Trans_0094 , 0.04 , 1.0 , 0.02
Trans_0095 , 0.04 , 1.53 , 0.02
Trans_0096 , 0.05 , 4.3 , 0.31
Trans_0097 , 0.05 , 6.36 , 0.5
Trans_0098 , 0.04 , 9.71 , 0.67
Trans_0099 , 0.04 , 4.0 , 0.28
Trans_0100 , 0.04 , 6.58 , 0.41
Trans_0101 , 0.04 , 1.0 , 0.03
Trans_0102 , 0.04 , 3.5 , 0.15
Trans_0103 , 0.04 , 1.0 , 0.02
Trans_0104 , 0.05 , 4.3 , 0.31
Trans_0105 , 0.04 , 1.53 , 0.03
Trans_0106 , 0.05 , 6.36 , 0.5
Trans_0107 , 0.04 , 1.0 , 0.02
Dist_0499 , 0.1 , 0.0 , 0.04
Trans_0277 , 0.04 , 7.65 , 0.91
Trans_0278 , 0.04 , 3.51 , 0.51
Trans_0279 , 0.04 , 5.11 , 0.66
Trans_0280 , 0.04 , 2.96 , 0.45
Dist_0500 , 0.09 , 0.0 , 0.04
Trans_0281 , 0.04 , 3.51 , 0.5
Trans_0282 , 0.04 , 7.65 , 0.91
Trans_0283 , 0.04 , 5.11 , 0.66
Trans_0284 , 0.04 , 2.96 , 0.45
Dist_0501 , 0.1 , 0.0 , 0.04
Trans_0285 , 0.04 , 2.96 , 0.45
Trans_0286 , 0.04 , 5.11 , 0.66
Trans_0287 , 0.04 , 3.51 , 0.51
Trans_0288 , 0.04 , 7.65 , 0.91
Dist_0502 , 0.1 , 0.0 , 0.04
Trans_0289 , 0.04 , 7.65 , 0.91
Trans_0290 , 0.04 , 5.11 , 0.66
Trans_0291 , 0.04 , 2.96 , 0.45
Trans_0292 , 0.04 , 3.51 , 0.51
Dist_0498 , 0.1 , 0.0 , 0.04
Trans_0273 , 0.04 , 7.65 , 0.91
Trans_0274 , 0.04 , 3.51 , 0.51
Trans_0275 , 0.04 , 2.96 , 0.45
Trans_0276 , 0.04 , 5.11 , 0.66
Part_0001 , 0.0 , 21.0 , 1.62
Trans_0001 , 1.68 , 5.0 , 1.09
Part_0002 , 0.0 , 21.0 , 1.62
Trans_0002 , 1.68 , 5.0 , 1.09
Part_0003 , 0.0 , 21.0 , 1.62
Trans_0003 , 1.68 , 5.0 , 1.06
Part_0004 , 0.0 , 21.0 , 1.62
Trans_0004 , 1.68 , 5.0 , 1.06
Part_0005 , 0.0 , 30.0 , 2.87
Trans_0005 , 2.96 , 1.0 , 1.03
Part_0006 , 0.0 , 29.0 , 2.71
Trans_0006 , 2.79 , 1.0 , 0.8
Part_0007 , 0.0 , 42.0 , 3.92
Trans_0007 , 4.04 , 1.0 , 0.88
Part_0008 , 0.0 , 42.0 , 3.92
Trans_0008 , 4.04 , 1.0 , 0.88
Part_0009 , 0.0 , 21.0 , 1.62
Trans_0009 , 1.68 , 5.0 , 1.06
Part_0010 , 0.0 , 21.0 , 1.62
Trans_0010 , 1.68 , 5.0 , 1.06
Part_0011 , 0.0 , 42.0 , 3.92
Trans_0011 , 4.04 , 1.0 , 0.88
Part_0012 , 0.0 , 21.0 , 1.62
Trans_0012 , 1.68 , 5.0 , 1.06
Part_0013 , 0.0 , 21.0 , 1.62
Trans_0013 , 1.68 , 5.0 , 1.06
Part_0014 , 0.0 , 21.0 , 1.62
Trans_0014 , 1.68 , 5.0 , 1.06
Part_0015 , 0.0 , 21.0 , 1.62
Trans_0015 , 1.68 , 5.0 , 1.06
Part_0016 , 0.0 , 21.0 , 1.62
Trans_0016 , 1.68 , 5.0 , 1.09
Part_0017 , 0.0 , 21.0 , 1.62
Trans_0017 , 1.68 , 5.0 , 1.09
Part_0018 , 0.0 , 21.0 , 2.09
Trans_0018 , 2.15 , 1.0 , 1.2
Part_0019 , 0.0 , 21.0 , 1.65
Trans_0019 , 1.71 , 5.0 , 1.19
Part_0020 , 0.0 , 21.0 , 1.65
Trans_0020 , 1.71 , 5.0 , 1.19
Part_0021 , 0.0 , 42.0 , 4.02
Trans_0021 , 4.14 , 1.0 , 1.18
Part_0022 , 0.0 , 21.0 , 1.62
Trans_0022 , 1.68 , 5.0 , 1.06
Part_0023 , 0.0 , 21.0 , 1.62
Trans_0023 , 1.68 , 5.0 , 1.06
Part_0024 , 0.0 , 42.0 , 3.9
Trans_0024 , 4.02 , 1.0 , 0.8
Part_0025 , 0.0 , 21.0 , 1.62
Trans_0025 , 1.68 , 5.0 , 1.09
Part_0026 , 0.0 , 21.0 , 1.62
Trans_0026 , 1.68 , 5.0 , 1.09
Part_0027 , 0.0 , 28.0 , 2.24
Trans_0027 , 2.32 , 5.0 , 1.22
Part_0028 , 0.0 , 21.0 , 1.66
Trans_0028 , 1.72 , 5.0 , 1.22
Part_0029 , 0.0 , 21.0 , 1.62
Trans_0029 , 1.68 , 5.0 , 1.06
Part_0030 , 0.0 , 21.0 , 1.62
Trans_0030 , 1.68 , 5.0 , 1.06
Part_0031 , 0.0 , 21.0 , 1.62
Trans_0031 , 1.68 , 5.0 , 1.06
Part_0032 , 0.0 , 21.0 , 1.62
Trans_0032 , 1.68 , 5.0 , 1.06
Part_0033 , 0.0 , 21.0 , 1.62
Trans_0033 , 1.68 , 5.0 , 1.09
Part_0034 , 0.0 , 21.0 , 1.62
Trans_0034 , 1.68 , 5.0 , 1.09
Part_0035 , 0.0 , 21.0 , 1.62
Trans_0035 , 1.68 , 5.0 , 1.06
Part_0036 , 0.0 , 21.0 , 1.62
Trans_0036 , 1.68 , 5.0 , 1.06
Part_0037 , 0.0 , 42.0 , 4.03
Trans_0037 , 4.15 , 1.0 , 1.2
Part_0038 , 0.0 , 42.0 , 3.9
Trans_0038 , 4.02 , 1.0 , 0.8
Part_0039 , 0.0 , 21.0 , 1.62
Trans_0039 , 1.68 , 5.0 , 1.09
Part_0040 , 0.0 , 21.0 , 1.62
Trans_0040 , 1.68 , 5.0 , 1.09
Part_0041 , 0.0 , 21.0 , 1.62
Trans_0041 , 1.68 , 5.0 , 1.09
Part_0042 , 0.0 , 21.0 , 1.62
Trans_0042 , 1.68 , 5.0 , 1.09
Part_0043 , 0.0 , 30.0 , 2.88
Trans_0043 , 2.96 , 1.0 , 1.03
Part_0044 , 0.0 , 21.0 , 1.62
Trans_0044 , 1.68 , 5.0 , 1.06
Part_0045 , 0.0 , 21.0 , 1.62
Trans_0045 , 1.68 , 5.0 , 1.06
Part_0046 , 0.0 , 42.0 , 3.95
Trans_0046 , 4.07 , 1.0 , 0.97
Part_0047 , 0.0 , 30.0 , 2.87
Trans_0047 , 2.96 , 1.0 , 1.03
Part_0048 , 0.0 , 30.0 , 2.88
Trans_0048 , 2.96 , 1.0 , 1.03
Part_0049 , 0.0 , 28.0 , 2.24
Trans_0049 , 2.32 , 5.0 , 1.22
Part_0050 , 0.0 , 21.0 , 1.66
Trans_0050 , 1.72 , 5.0 , 1.22
Part_0051 , 0.0 , 30.0 , 2.88
Trans_0051 , 2.96 , 1.0 , 1.03
Part_0052 , 0.0 , 42.0 , 4.03
Trans_0052 , 4.15 , 1.0 , 1.2
Part_0053 , 0.0 , 21.0 , 2.13
Trans_0053 , 2.2 , 1.0 , 1.23
Part_0054 , 0.0 , 21.0 , 1.63
Trans_0054 , 1.69 , 5.0 , 1.22
Part_0055 , 0.0 , 28.0 , 2.24
Trans_0055 , 2.32 , 5.0 , 1.21
Part_0056 , 0.0 , 21.0 , 1.66
Trans_0056 , 1.72 , 5.0 , 1.21
Part_0057 , 0.0 , 28.0 , 2.24
Trans_0057 , 2.32 , 5.0 , 1.21
Part_0058 , 0.0 , 21.0 , 1.66
Trans_0058 , 1.72 , 5.0 , 1.21
Part_0059 , 0.0 , 42.0 , 3.95
Trans_0059 , 4.07 , 1.0 , 0.97
Part_0060 , 0.0 , 28.0 , 2.24
Trans_0060 , 2.32 , 5.0 , 1.21
Part_0061 , 0.0 , 21.0 , 1.66
Trans_0061 , 1.72 , 5.0 , 1.21
Part_0062 , 0.0 , 21.0 , 1.62
Trans_0062 , 1.68 , 5.0 , 1.01
Part_0063 , 0.0 , 21.0 , 2.06
Trans_0063 , 2.13 , 1.0 , 1.09
Part_0064 , 0.0 , 21.0 , 2.06
Trans_0064 , 2.13 , 1.0 , 1.09
Part_0065 , 0.0 , 21.0 , 2.05
Trans_0065 , 2.12 , 1.0 , 1.05
Part_0066 , 0.0 , 21.0 , 1.61
Trans_0066 , 1.67 , 5.0 , 1.01
Part_0067 , 0.0 , 21.0 , 2.05
Trans_0067 , 2.12 , 1.0 , 1.05
Part_0068 , 0.0 , 21.0 , 1.61
Trans_0068 , 1.67 , 5.0 , 1.01
Part_0069 , 0.0 , 21.0 , 2.05
Trans_0069 , 2.12 , 1.0 , 1.05
Part_0070 , 0.0 , 21.0 , 1.62
Trans_0070 , 1.67 , 5.0 , 1.01
Part_0071 , 0.0 , 21.0 , 1.61
Trans_0071 , 1.67 , 5.0 , 1.01
Part_0072 , 0.0 , 21.0 , 1.57
Trans_0072 , 1.63 , 5.0 , 0.78
Part_0073 , 0.0 , 21.0 , 1.59
Trans_0073 , 1.65 , 5.0 , 0.86
Part_0074 , 0.0 , 21.0 , 1.61
Trans_0074 , 1.67 , 5.0 , 0.96
Part_0075 , 0.0 , 21.0 , 0.86
Trans_0075 , 0.91 , 5.0 , 0.94
Trans_0076 , 0.91 , 5.0 , 0.76
Part_0076 , 0.0 , 21.0 , 1.66
Trans_0077 , 1.72 , 5.0 , 1.18
Part_0077 , 0.0 , 21.0 , 2.09
Trans_0078 , 2.15 , 1.0 , 1.2
Part_0078 , 0.0 , 21.0 , 1.65
Trans_0079 , 1.71 , 5.0 , 1.16
Part_0079 , 0.0 , 21.0 , 1.66
Trans_0080 , 1.72 , 5.0 , 1.17
Part_0080 , 0.0 , 21.0 , 2.06
Trans_0081 , 2.13 , 1.0 , 1.09
Part_0081 , 0.0 , 21.0 , 2.09
Trans_0082 , 2.16 , 1.0 , 1.22
Dist_0503 , 0.94 , 0.0 , 0.47
Dist_0504 , 0.55 , 0.0 , 0.27
Dist_0505 , 0.49 , 0.0 , 0.24
Dist_0506 , 0.7 , 0.0 , 0.35
Dist_0507 , 0.94 , 0.0 , 0.47
Dist_0508 , 0.55 , 0.0 , 0.27
Dist_0509 , 0.7 , 0.0 , 0.35
Dist_0510 , 0.49 , 0.0 , 0.24
Dist_0511 , 0.54 , 0.0 , 0.25
Dist_0512 , 0.94 , 0.0 , 0.46
Dist_0513 , 0.7 , 0.0 , 0.34
Dist_0514 , 0.48 , 0.0 , 0.23
Dist_0515 , 0.49 , 0.0 , 0.24
Dist_0516 , 0.7 , 0.0 , 0.35
Dist_0517 , 0.55 , 0.0 , 0.27
Dist_0518 , 0.94 , 0.0 , 0.47
Dist_0519 , 0.94 , 0.0 , 0.47
Dist_0520 , 0.7 , 0.0 , 0.35
Dist_0521 , 0.49 , 0.0 , 0.24
Dist_0522 , 0.55 , 0.0 , 0.27
