Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 2.179661989212036 ,seconds
------
The SC has, 706 , nodes and,  908 edges.
Retail_0524 , 0.05 , 4.65 , -0.0
Retail_0525 , 0.05 , 5.15 , -0.0
Retail_0526 , 0.05 , 4.22 , -0.0
Retail_0527 , 0.05 , 4.27 , -0.0
Retail_0528 , 0.05 , 3.89 , -0.0
Retail_0529 , 0.05 , 5.51 , -0.0
Retail_0530 , 0.05 , 3.57 , -0.0
Retail_0531 , 0.05 , 3.8 , -0.0
Retail_0532 , 0.05 , 4.79 , -0.0
Dist_0029 , 0.08 , 2.16 , 0.0
Retail_0533 , 0.05 , 4.49 , -0.0
Retail_0534 , 0.05 , 4.18 , -0.0
Retail_0535 , 0.05 , 4.09 , -0.0
Retail_0536 , 0.05 , 4.54 , -0.0
Retail_0537 , 0.05 , 4.92 , -0.0
Retail_0538 , 0.05 , 3.56 , -0.0
Retail_0539 , 0.05 , 3.81 , -0.0
Retail_0540 , 0.05 , 3.5 , -0.0
Retail_0541 , 0.05 , 3.58 , -0.0
Retail_0542 , 0.05 , 4.98 , -0.0
Retail_0543 , 0.05 , 4.17 , -0.0
Retail_0544 , 0.05 , 4.57 , -0.0
Retail_0545 , 0.05 , 4.03 , -0.0
Retail_0546 , 0.05 , 4.67 , -0.0
Retail_0547 , 0.05 , 4.42 , -0.0
Retail_0548 , 0.05 , 3.83 , -0.0
Retail_0549 , 0.05 , 3.64 , -0.0
Retail_0550 , 0.05 , 4.35 , -0.0
Retail_0551 , 0.05 , 4.56 , -0.0
Dist_0030 , 0.08 , 2.14 , 0.0
Retail_0552 , 0.05 , 3.84 , -0.0
Retail_0553 , 0.05 , 4.99 , -0.0
Retail_0554 , 0.04 , 3.54 , -0.0
Retail_0555 , 0.05 , 4.43 , -0.0
Retail_0556 , 0.05 , 4.19 , -0.0
Retail_0557 , 0.05 , 4.63 , -0.0
Retail_0558 , 0.05 , 5.38 , -0.0
Retail_0559 , 0.05 , 4.64 , -0.0
Retail_0560 , 0.04 , 4.17 , -0.0
Retail_0561 , 0.05 , 3.79 , -0.0
Retail_0562 , 0.05 , 3.65 , -0.0
Retail_0563 , 0.05 , 4.23 , -0.0
Retail_0564 , 0.05 , 4.88 , -0.0
Retail_0565 , 0.05 , 4.96 , -0.0
Retail_0566 , 0.05 , 4.15 , -0.0
Retail_0567 , 0.05 , 4.24 , -0.0
Retail_0568 , 0.04 , 3.51 , -0.0
Retail_0569 , 0.05 , 4.67 , -0.0
Retail_0570 , 0.05 , 4.1 , -0.0
Manuf_0001 , 0.84 , 0.0 , 0.05
Manuf_0002 , 0.87 , 0.0 , 0.08
Manuf_0003 , 0.82 , 0.0 , 0.04
Manuf_0004 , 0.94 , 0.0 , 0.07
Manuf_0005 , 0.83 , 0.0 , 0.06
Manuf_0006 , 0.86 , 0.0 , 0.06
Manuf_0007 , 0.82 , 0.0 , 0.1
Manuf_0008 , 0.86 , 0.0 , 0.06
Manuf_0009 , 0.84 , 0.0 , 0.06
Manuf_0010 , 0.84 , 0.0 , 0.04
Manuf_0011 , 0.83 , 0.0 , 0.1
Manuf_0012 , 0.85 , 0.0 , 0.05
Manuf_0013 , 0.87 , 0.0 , 0.06
Manuf_0014 , 0.84 , 0.0 , 0.06
Manuf_0015 , 0.83 , 0.0 , 0.05
Manuf_0016 , 0.85 , 0.0 , 0.04
Manuf_0017 , 0.83 , 0.0 , 0.05
Manuf_0018 , 0.85 , 0.0 , 0.05
Manuf_0019 , 0.86 , 0.0 , 0.05
Manuf_0020 , 0.84 , 0.0 , 0.06
Manuf_0021 , 0.85 , 0.0 , 0.07
Manuf_0022 , 0.83 , 0.0 , 0.07
Manuf_0023 , 0.83 , 0.0 , 0.05
Manuf_0024 , 0.83 , 0.0 , 0.06
Manuf_0025 , 0.84 , 0.0 , 0.07
Manuf_0026 , 0.82 , 0.0 , 0.09
Manuf_0027 , 0.84 , 0.0 , 0.05
Manuf_0028 , 0.88 , 0.0 , 0.08
Manuf_0029 , 0.87 , 0.0 , 0.06
Manuf_0030 , 0.86 , 0.0 , 0.06
Part_0001 , 0.0 , 0.0 , 0.0
Part_0002 , 0.0 , 6.05 , 0.67
Part_0003 , 0.0 , 6.28 , 0.74
Part_0004 , 0.0 , 7.67 , 0.73
Part_0005 , 0.0 , 6.3 , 0.75
Part_0006 , 0.0 , 7.37 , 0.67
Part_0007 , 0.0 , 6.37 , 0.7
Part_0008 , 0.0 , 5.86 , 0.7
Part_0009 , 0.0 , 7.1 , 0.74
Part_0010 , 0.0 , 6.12 , 0.74
Part_0011 , 0.0 , 9.74 , 0.75
Part_0012 , 0.0 , 9.93 , 0.66
Part_0013 , 0.0 , 7.92 , 0.73
Part_0014 , 0.0 , 5.1 , 0.76
Part_0015 , 0.0 , 6.57 , 0.75
Part_0016 , 0.0 , 4.45 , 0.72
Part_0017 , 0.0 , 8.17 , 0.75
Part_0018 , 0.0 , 7.58 , 0.79
Part_0019 , 0.0 , 7.85 , 0.73
Part_0020 , 0.0 , 7.49 , 0.81
Part_0021 , 0.0 , 8.53 , 0.75
Part_0022 , 0.0 , 8.73 , 0.79
Part_0023 , 0.0 , 0.0 , 0.0
Part_0024 , 0.0 , 0.0 , 0.0
Part_0025 , 0.0 , 8.74 , 0.74
Part_0026 , 0.0 , 7.31 , 0.75
Part_0027 , 0.0 , 7.67 , 0.73
Part_0028 , 0.0 , 8.66 , 0.9
Part_0029 , 0.0 , 6.11 , 0.9
Part_0030 , 0.0 , 0.0 , 0.0
Part_0031 , 0.0 , 7.6 , 0.75
Part_0032 , 0.0 , 5.42 , 0.73
Part_0033 , 0.0 , 0.0 , 0.0
Part_0034 , 0.0 , 0.0 , 0.0
Part_0035 , 0.0 , 6.88 , 0.76
Part_0036 , 0.0 , 0.0 , 0.0
Part_0037 , 0.0 , 5.56 , 0.78
Part_0038 , 0.0 , 7.43 , 0.78
Part_0039 , 0.0 , 7.14 , 0.75
Part_0040 , 0.0 , 6.84 , 0.77
Part_0041 , 0.0 , 0.0 , 0.0
Part_0042 , 0.0 , 0.0 , 0.0
Part_0043 , 0.0 , 6.14 , 0.79
Part_0044 , 0.0 , 0.0 , 0.0
Part_0045 , 0.0 , 0.0 , 0.0
Part_0046 , 0.0 , 6.41 , 0.78
Part_0047 , 0.0 , 7.55 , 0.8
Part_0048 , 0.0 , 0.0 , 0.0
Part_0049 , 0.0 , 0.0 , 0.0
Part_0050 , 0.0 , 0.0 , 0.0
Part_0051 , 0.0 , 6.49 , 0.75
Part_0052 , 0.0 , 0.0 , 0.0
Part_0053 , 0.0 , 6.85 , 0.78
Part_0054 , 0.0 , 5.58 , 0.77
Part_0055 , 0.0 , 0.0 , 0.0
Part_0056 , 0.0 , 8.8 , 0.81
Part_0057 , 0.0 , 0.0 , 0.0
Part_0058 , 0.0 , 0.0 , 0.0
Part_0059 , 0.0 , 0.0 , 0.0
Part_0060 , 0.0 , 0.0 , 0.0
Part_0061 , 0.0 , 0.0 , 0.0
Part_0062 , 0.0 , 7.85 , 0.78
Part_0063 , 0.0 , 0.0 , 0.0
Part_0064 , 0.0 , 0.0 , 0.0
Part_0065 , 0.0 , 0.0 , 0.0
Part_0066 , 0.0 , 0.0 , 0.0
Part_0067 , 0.0 , 8.44 , 0.78
Part_0068 , 0.0 , 0.0 , 0.0
Part_0069 , 0.0 , 6.13 , 0.79
Part_0070 , 0.0 , 0.0 , 0.0
Part_0071 , 0.0 , 0.0 , 0.0
Part_0072 , 0.0 , 0.0 , 0.0
Part_0073 , 0.0 , 0.0 , 0.0
Part_0074 , 0.0 , 0.0 , 0.0
Part_0075 , 0.0 , 0.0 , 0.0
Part_0076 , 0.0 , 0.0 , 0.0
