Stage , Degree , In_Edges , Out_Edges , Depth
Part_0043 , 1 , 0 , 1 , 3
Part_0044 , 1 , 0 , 1 , 3
Part_0045 , 1 , 0 , 1 , 2
Part_0046 , 1 , 0 , 1 , 2
Part_0047 , 48 , 0 , 48 , 2
Part_0048 , 48 , 0 , 48 , 2
Part_0049 , 48 , 0 , 48 , 2
Part_0050 , 62 , 0 , 62 , 2
Part_0051 , 28 , 0 , 28 , 2
Part_0052 , 1 , 0 , 1 , 2
Part_0053 , 1 , 0 , 1 , 2
Part_0054 , 1 , 0 , 1 , 2
Part_0055 , 1 , 0 , 1 , 2
Part_0056 , 1 , 0 , 1 , 2
Part_0057 , 1 , 0 , 1 , 2
Part_0058 , 1 , 0 , 1 , 2
Part_0059 , 1 , 0 , 1 , 2
Part_0060 , 1 , 0 , 1 , 2
Part_0061 , 1 , 0 , 1 , 2
Part_0062 , 1 , 0 , 1 , 2
Part_0063 , 1 , 0 , 1 , 2
Part_0064 , 1 , 0 , 1 , 2
Part_0065 , 1 , 0 , 1 , 2
Part_0066 , 1 , 0 , 1 , 2
Part_0067 , 1 , 0 , 1 , 2
Part_0068 , 1 , 0 , 1 , 2
Part_0069 , 1 , 0 , 1 , 2
Part_0070 , 1 , 0 , 1 , 2
Part_0071 , 1 , 0 , 1 , 2
Part_0072 , 1 , 0 , 1 , 2
Part_0073 , 1 , 0 , 1 , 2
Part_0074 , 1 , 0 , 1 , 2
Part_0075 , 1 , 0 , 1 , 2
Part_0076 , 1 , 0 , 1 , 2
Part_0077 , 1 , 0 , 1 , 2
Part_0078 , 1 , 0 , 1 , 2
Part_0079 , 1 , 0 , 1 , 2
Part_0080 , 1 , 0 , 1 , 2
Part_0081 , 1 , 0 , 1 , 2
Part_0082 , 1 , 0 , 1 , 2
Part_0083 , 1 , 0 , 1 , 2
Part_0084 , 1 , 0 , 1 , 2
Part_0085 , 1 , 0 , 1 , 2
Part_0086 , 1 , 0 , 1 , 2
Part_0087 , 1 , 0 , 1 , 2
Part_0088 , 1 , 0 , 1 , 2
Part_0089 , 1 , 0 , 1 , 2
Part_0090 , 1 , 0 , 1 , 2
Part_0091 , 1 , 0 , 1 , 2
Part_0092 , 1 , 0 , 1 , 2
Part_0093 , 1 , 0 , 1 , 2
Part_0094 , 1 , 0 , 1 , 2
Part_0095 , 1 , 0 , 1 , 2
Part_0096 , 14 , 0 , 14 , 2
Part_0097 , 14 , 0 , 14 , 2
Part_0098 , 2 , 0 , 2 , 2
Part_0099 , 14 , 0 , 14 , 2
Part_0100 , 14 , 0 , 14 , 2
Part_0101 , 13 , 0 , 13 , 2
Part_0102 , 2 , 0 , 2 , 2
Part_0103 , 1 , 0 , 1 , 2
Part_0104 , 1 , 0 , 1 , 2
Part_0105 , 2 , 0 , 2 , 2
Part_0106 , 2 , 0 , 2 , 2
Part_0107 , 1 , 0 , 1 , 2
Part_0108 , 2 , 0 , 2 , 2
Part_0109 , 2 , 0 , 2 , 2
Part_0110 , 1 , 0 , 1 , 2
Part_0111 , 1 , 0 , 1 , 2
Part_0112 , 2 , 0 , 2 , 2
Part_0113 , 2 , 0 , 2 , 2
Part_0114 , 1 , 0 , 1 , 2
Part_0115 , 1 , 0 , 1 , 2
Part_0116 , 2 , 0 , 2 , 2
Part_0117 , 2 , 0 , 2 , 2
Part_0118 , 1 , 0 , 1 , 2
Part_0119 , 1 , 0 , 1 , 2
Part_0120 , 21 , 0 , 21 , 2
Part_0121 , 29 , 0 , 29 , 2
Part_0122 , 2 , 0 , 2 , 2
Part_0123 , 1 , 0 , 1 , 2
Part_0124 , 1 , 0 , 1 , 2
Part_0125 , 2 , 0 , 2 , 2
Part_0126 , 2 , 0 , 2 , 2
Part_0127 , 1 , 0 , 1 , 2
Part_0128 , 1 , 0 , 1 , 2
Part_0129 , 2 , 0 , 2 , 2
Part_0130 , 2 , 0 , 2 , 2
Part_0131 , 1 , 0 , 1 , 2
Part_0132 , 1 , 0 , 1 , 2
Part_0133 , 2 , 0 , 2 , 2
Part_0134 , 2 , 0 , 2 , 2
Part_0136 , 1 , 0 , 1 , 2
Part_0137 , 1 , 0 , 1 , 2
Part_0138 , 2 , 0 , 2 , 2
Part_0139 , 2 , 0 , 2 , 2
Part_0140 , 1 , 0 , 1 , 2
Part_0141 , 1 , 0 , 1 , 2
Part_0142 , 2 , 0 , 2 , 2
Part_0143 , 2 , 0 , 2 , 2
Part_0144 , 1 , 0 , 1 , 2
Part_0145 , 1 , 0 , 1 , 2
Part_0146 , 2 , 0 , 2 , 2
Part_0147 , 2 , 0 , 2 , 2
Part_0148 , 1 , 0 , 1 , 2
Part_0149 , 1 , 0 , 1 , 2
Part_0150 , 2 , 0 , 2 , 2
Part_0151 , 2 , 0 , 2 , 2
Part_0152 , 1 , 0 , 1 , 2
Part_0153 , 1 , 0 , 1 , 2
Part_0154 , 2 , 0 , 2 , 2
Part_0155 , 2 , 0 , 2 , 2
Part_0156 , 1 , 0 , 1 , 2
Part_0157 , 1 , 0 , 1 , 2
Part_0158 , 3 , 0 , 3 , 2
Part_0159 , 3 , 0 , 3 , 2
Part_0160 , 3 , 0 , 3 , 2
Part_0161 , 7 , 0 , 7 , 2
Part_0162 , 2 , 0 , 2 , 2
Part_0163 , 1 , 0 , 1 , 2
Part_0164 , 7 , 0 , 7 , 2
Part_0165 , 1 , 0 , 1 , 2
Part_0166 , 2 , 0 , 2 , 2
Part_0167 , 1 , 0 , 1 , 2
Part_0168 , 1 , 0 , 1 , 2
Part_0169 , 2 , 0 , 2 , 2
Part_0170 , 1 , 0 , 1 , 2
Part_0171 , 1 , 0 , 1 , 2
Part_0172 , 18 , 0 , 18 , 2
Part_0173 , 34 , 0 , 34 , 2
Part_0174 , 16 , 0 , 16 , 2
Part_0175 , 34 , 0 , 34 , 2
Part_0176 , 2 , 0 , 2 , 2
Part_0177 , 2 , 0 , 2 , 2
Part_0178 , 18 , 0 , 18 , 2
Part_0179 , 18 , 0 , 18 , 2
Part_0180 , 1 , 0 , 1 , 2
Part_0181 , 2 , 0 , 2 , 2
Part_0182 , 2 , 0 , 2 , 2
Part_0183 , 1 , 0 , 1 , 2
Part_0184 , 1 , 0 , 1 , 2
Part_0185 , 1 , 0 , 1 , 2
Part_0186 , 2 , 0 , 2 , 2
Part_0187 , 2 , 0 , 2 , 2
Part_0188 , 1 , 0 , 1 , 2
Part_0189 , 1 , 0 , 1 , 2
Part_0190 , 2 , 0 , 2 , 2
Part_0191 , 2 , 0 , 2 , 2
Part_0192 , 1 , 0 , 1 , 2
Part_0193 , 1 , 0 , 1 , 2
Part_0194 , 2 , 0 , 2 , 2
Part_0195 , 2 , 0 , 2 , 2
Part_0196 , 1 , 0 , 1 , 2
Part_0197 , 1 , 0 , 1 , 2
Part_0198 , 2 , 0 , 2 , 2
Part_0199 , 2 , 0 , 2 , 2
Part_0200 , 1 , 0 , 1 , 2
Part_0201 , 1 , 0 , 1 , 2
Part_0202 , 2 , 0 , 2 , 2
Part_0203 , 2 , 0 , 2 , 2
Part_0204 , 1 , 0 , 1 , 2
Part_0205 , 1 , 0 , 1 , 2
Part_0206 , 2 , 0 , 2 , 2
Part_0207 , 2 , 0 , 2 , 2
Part_0208 , 1 , 0 , 1 , 2
Part_0209 , 1 , 0 , 1 , 2
Part_0210 , 2 , 0 , 2 , 2
Part_0211 , 2 , 0 , 2 , 2
Part_0212 , 1 , 0 , 1 , 2
Part_0213 , 1 , 0 , 1 , 2
Part_0214 , 2 , 0 , 2 , 2
Part_0215 , 2 , 0 , 2 , 2
Part_0216 , 2 , 0 , 2 , 2
Part_0217 , 2 , 0 , 2 , 2
Part_0218 , 1 , 0 , 1 , 2
Part_0219 , 1 , 0 , 1 , 2
Part_0220 , 1 , 0 , 1 , 2
Part_0221 , 2 , 0 , 2 , 2
Part_0222 , 1 , 0 , 1 , 2
Part_0223 , 2 , 0 , 2 , 2
Part_0224 , 1 , 0 , 1 , 2
Part_0225 , 1 , 0 , 1 , 2
Part_0226 , 1 , 0 , 1 , 2
Part_0227 , 2 , 0 , 2 , 2
Part_0228 , 2 , 0 , 2 , 2
Part_0229 , 1 , 0 , 1 , 2
Part_0230 , 2 , 0 , 2 , 2
Part_0231 , 1 , 0 , 1 , 2
Part_0232 , 4 , 0 , 4 , 2
Part_0233 , 4 , 0 , 4 , 2
Part_0234 , 1 , 0 , 1 , 2
Part_0235 , 2 , 0 , 2 , 2
Part_0236 , 2 , 0 , 2 , 2
Part_0237 , 1 , 0 , 1 , 2
Part_0238 , 1 , 0 , 1 , 2
Part_0239 , 1 , 0 , 1 , 2
Part_0240 , 2 , 0 , 2 , 2
Part_0241 , 2 , 0 , 2 , 2
Part_0242 , 1 , 0 , 1 , 2
Part_0243 , 2 , 0 , 2 , 2
Part_0244 , 1 , 0 , 1 , 2
Part_0245 , 1 , 0 , 1 , 2
Part_0246 , 1 , 0 , 1 , 2
Part_0247 , 4 , 0 , 4 , 2
Part_0248 , 24 , 0 , 24 , 2
Part_0249 , 24 , 0 , 24 , 2
Part_0250 , 1 , 0 , 1 , 2
Part_0251 , 1 , 0 , 1 , 2
Part_0252 , 1 , 0 , 1 , 2
Part_0253 , 1 , 0 , 1 , 2
Part_0254 , 1 , 0 , 1 , 2
Part_0255 , 1 , 0 , 1 , 2
Part_0256 , 1 , 0 , 1 , 2
Part_0257 , 1 , 0 , 1 , 2
Part_0258 , 1 , 0 , 1 , 2
Part_0259 , 1 , 0 , 1 , 2
Part_0260 , 2 , 0 , 2 , 2
Part_0261 , 4 , 0 , 4 , 2
Part_0262 , 2 , 0 , 2 , 2
Part_0263 , 4 , 0 , 4 , 2
Part_0264 , 2 , 0 , 2 , 2
Part_0265 , 2 , 0 , 2 , 2
Part_0266 , 1 , 0 , 1 , 2
Part_0267 , 1 , 0 , 1 , 2
Part_0268 , 1 , 0 , 1 , 2
Part_0269 , 1 , 0 , 1 , 2
Part_0270 , 1 , 0 , 1 , 2
Part_0271 , 1 , 0 , 1 , 2
Part_0272 , 1 , 0 , 1 , 2
Part_0273 , 1 , 0 , 1 , 2
Part_0274 , 1 , 0 , 1 , 2
Part_0275 , 1 , 0 , 1 , 2
Part_0276 , 1 , 0 , 1 , 2
Part_0277 , 1 , 0 , 1 , 2
Part_0278 , 1 , 0 , 1 , 2
Part_0279 , 1 , 0 , 1 , 2
Part_0280 , 1 , 0 , 1 , 2
Part_0281 , 1 , 0 , 1 , 2
Part_0282 , 4 , 0 , 4 , 2
Part_0283 , 4 , 0 , 4 , 2
Part_0284 , 1 , 0 , 1 , 2
Part_0285 , 1 , 0 , 1 , 2
Part_0286 , 1 , 0 , 1 , 2
Part_0287 , 1 , 0 , 1 , 2
Part_0288 , 1 , 0 , 1 , 2
Part_0289 , 1 , 0 , 1 , 2
