Stage , Degree , In_Edges , Out_Edges , Depth
Manuf_0163 , 2 , 1 , 1 , 1
Retail_0208 , 1 , 1 , 0 , 0
Manuf_0164 , 2 , 1 , 1 , 1
Retail_0209 , 1 , 1 , 0 , 0
Manuf_0165 , 2 , 1 , 1 , 1
Retail_0210 , 1 , 1 , 0 , 0
Manuf_0166 , 2 , 1 , 1 , 1
Retail_0211 , 1 , 1 , 0 , 0
Manuf_0167 , 2 , 1 , 1 , 1
Retail_0212 , 1 , 1 , 0 , 0
Manuf_0168 , 2 , 1 , 1 , 1
Retail_0213 , 1 , 1 , 0 , 0
Manuf_0169 , 3 , 2 , 1 , 1
Retail_0214 , 1 , 1 , 0 , 0
Manuf_0170 , 2 , 1 , 1 , 1
Retail_0215 , 1 , 1 , 0 , 0
Manuf_0171 , 2 , 1 , 1 , 1
Retail_0216 , 1 , 1 , 0 , 0
Manuf_0172 , 2 , 1 , 1 , 1
Retail_0217 , 1 , 1 , 0 , 0
Manuf_0173 , 3 , 2 , 1 , 1
Retail_0218 , 1 , 1 , 0 , 0
Manuf_0174 , 2 , 1 , 1 , 1
Retail_0219 , 1 , 1 , 0 , 0
Manuf_0175 , 2 , 1 , 1 , 1
Retail_0220 , 1 , 1 , 0 , 0
Part_0001 , 48 , 0 , 48 , 4
