Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 70.61672616004944 ,seconds
------
The SC has, 626 , nodes and,  632 edges.
Manuf_0136 , 7.95 , 5.0 , 0.01
Retail_0181 , 0.01 , 0.0 , 0.0
Manuf_0137 , 7.47 , 5.0 , 0.01
Retail_0182 , 0.01 , 0.0 , 0.0
Manuf_0138 , 8.8 , 5.0 , 0.01
Retail_0184 , 0.01 , 0.0 , 0.0
Manuf_0139 , 10.46 , 4.0 , 0.01
Retail_0183 , 0.01 , 0.0 , 0.0
Manuf_0140 , 9.31 , 4.0 , 0.01
Retail_0185 , 0.01 , 0.0 , 0.0
Manuf_0141 , 9.0 , 5.0 , 0.01
Retail_0186 , 0.01 , 0.0 , 0.0
Manuf_0142 , 0.0 , 6.0 , 5.99
Retail_0187 , 5.99 , 0.0 , 0.0
Manuf_0143 , 7.92 , 4.0 , 11.91
Retail_0188 , 11.91 , 0.0 , 0.0
Manuf_0144 , 0.0 , 4.0 , 0.01
Retail_0189 , 0.01 , 0.0 , 0.0
Manuf_0145 , 0.0 , 5.0 , 4.99
Retail_0190 , 4.99 , 0.0 , 0.0
Manuf_0146 , 0.0 , 6.0 , 5.99
Retail_0191 , 5.99 , 0.0 , 0.0
Manuf_0147 , 7.59 , 5.0 , 0.01
Retail_0192 , 0.01 , 0.0 , 0.0
Manuf_0148 , 0.0 , 6.0 , 0.01
Retail_0193 , 0.01 , 0.0 , 0.0
Manuf_0149 , 0.0 , 5.0 , 0.01
Retail_0194 , 0.01 , 0.0 , 0.0
Manuf_0150 , 0.0 , 5.0 , 0.01
Retail_0195 , 0.01 , 0.0 , 0.0
Manuf_0151 , 0.0 , 6.0 , 0.01
Retail_0196 , 0.01 , 0.0 , 0.0
Manuf_0152 , 0.0 , 5.0 , 0.01
Retail_0197 , 0.01 , 0.0 , 0.0
Manuf_0153 , 6.6 , 5.0 , 0.01
Retail_0198 , 0.01 , 0.0 , 0.0
Manuf_0154 , 0.0 , 4.0 , 0.01
Retail_0199 , 0.01 , 0.0 , 0.0
Manuf_0155 , 8.06 , 5.0 , 13.05
Retail_0200 , 13.05 , 0.0 , 0.0
Manuf_0156 , 0.0 , 5.0 , 0.01
Retail_0201 , 0.01 , 0.0 , 0.0
Manuf_0157 , 7.45 , 6.0 , 0.01
Retail_0202 , 0.01 , 0.0 , 0.0
Manuf_0158 , 0.0 , 5.0 , 0.01
Retail_0203 , 0.01 , 0.0 , 0.0
Manuf_0159 , 0.0 , 5.0 , 0.01
Retail_0204 , 0.01 , 0.0 , 0.0
Manuf_0160 , 0.0 , 5.0 , 0.01
Retail_0205 , 0.01 , 0.0 , 0.0
Manuf_0161 , 0.0 , 5.0 , 4.99
Retail_0206 , 4.99 , 0.0 , 0.0
Manuf_0162 , 7.97 , 6.0 , 0.01
Retail_0207 , 0.01 , 0.0 , 0.0
Manuf_0163 , 8.21 , 4.0 , 12.2
Retail_0208 , 12.2 , 0.0 , 0.0
Manuf_0164 , 0.0 , 5.0 , 4.99
Retail_0209 , 4.99 , 0.0 , 0.0
Manuf_0165 , 0.0 , 6.0 , 5.99
Retail_0210 , 5.99 , 0.0 , 0.0
Manuf_0166 , 0.0 , 5.0 , 4.99
Retail_0211 , 4.99 , 0.0 , 0.0
Manuf_0167 , 0.0 , 5.0 , 4.99
Retail_0212 , 4.99 , 0.0 , 0.0
Manuf_0168 , 7.37 , 6.0 , 0.01
Retail_0213 , 0.01 , 0.0 , 0.0
Manuf_0169 , 6.55 , 4.0 , 10.54
Retail_0214 , 10.54 , 0.0 , 0.0
Manuf_0170 , 8.4 , 4.0 , 12.39
Retail_0215 , 12.39 , 0.0 , 0.0
Manuf_0171 , 0.0 , 5.0 , 0.01
Retail_0216 , 0.01 , 0.0 , 0.0
Manuf_0172 , 0.0 , 5.0 , 0.01
Retail_0217 , 0.01 , 0.0 , 0.0
Manuf_0173 , 0.0 , 6.0 , 5.99
Retail_0218 , 5.99 , 0.0 , 0.0
Manuf_0174 , 7.5 , 4.0 , 11.49
Retail_0219 , 11.49 , 0.0 , 0.0
Manuf_0175 , 0.0 , 6.0 , 0.01
Retail_0220 , 0.01 , 0.0 , 0.0
Part_0001 , 0.0 , 5.0 , -0.0
