Stage , Degree , In_Edges , Out_Edges , Depth
Manuf_0254 , 5 , 2 , 3 , 2
Retail_0254 , 1 , 1 , 0 , 1
Manuf_0255 , 6 , 2 , 4 , 2
Retail_0255 , 1 , 1 , 0 , 1
Manuf_0256 , 11 , 2 , 9 , 2
Retail_0256 , 1 , 1 , 0 , 1
Manuf_0257 , 3 , 2 , 1 , 2
Retail_0257 , 1 , 1 , 0 , 1
Manuf_0258 , 2 , 1 , 1 , 2
Retail_0258 , 1 , 1 , 0 , 1
Manuf_0259 , 2 , 1 , 1 , 2
Retail_0259 , 1 , 1 , 0 , 1
Manuf_0260 , 2 , 1 , 1 , 2
Retail_0260 , 1 , 1 , 0 , 1
Manuf_0261 , 4 , 3 , 1 , 2
Retail_0261 , 1 , 1 , 0 , 1
Manuf_0262 , 6 , 3 , 3 , 2
Retail_0262 , 1 , 1 , 0 , 1
Manuf_0263 , 2 , 1 , 1 , 2
Retail_0263 , 1 , 1 , 0 , 1
Manuf_0264 , 2 , 1 , 1 , 2
Retail_0264 , 1 , 1 , 0 , 1
Manuf_0265 , 9 , 2 , 7 , 2
Retail_0265 , 1 , 1 , 0 , 1
Manuf_0266 , 2 , 1 , 1 , 2
Retail_0266 , 1 , 1 , 0 , 1
Manuf_0267 , 2 , 1 , 1 , 2
Retail_0267 , 1 , 1 , 0 , 1
Manuf_0268 , 5 , 2 , 3 , 2
Retail_0268 , 1 , 1 , 0 , 1
Manuf_0269 , 2 , 1 , 1 , 2
Retail_0269 , 1 , 1 , 0 , 1
Manuf_0270 , 14 , 2 , 12 , 2
Retail_0270 , 1 , 1 , 0 , 1
Manuf_0271 , 2 , 1 , 1 , 2
Retail_0271 , 1 , 1 , 0 , 1
Manuf_0272 , 2 , 1 , 1 , 2
Retail_0272 , 1 , 1 , 0 , 1
Manuf_0273 , 4 , 2 , 2 , 2
Retail_0273 , 1 , 1 , 0 , 1
Manuf_0274 , 5 , 2 , 3 , 2
Retail_0274 , 1 , 1 , 0 , 1
Manuf_0275 , 7 , 2 , 5 , 2
Retail_0275 , 1 , 1 , 0 , 1
Manuf_0276 , 2 , 1 , 1 , 2
Retail_0276 , 1 , 1 , 0 , 1
Manuf_0277 , 3 , 1 , 2 , 2
Retail_0277 , 1 , 1 , 0 , 1
Manuf_0278 , 2 , 1 , 1 , 2
Retail_0278 , 1 , 1 , 0 , 1
Manuf_0279 , 3 , 1 , 2 , 2
Retail_0279 , 1 , 1 , 0 , 1
Manuf_0280 , 2 , 1 , 1 , 2
Retail_0280 , 1 , 1 , 0 , 1
Manuf_0281 , 2 , 1 , 1 , 2
Retail_0281 , 1 , 1 , 0 , 1
Manuf_0282 , 2 , 1 , 1 , 2
Retail_0282 , 1 , 1 , 0 , 1
Manuf_0283 , 2 , 1 , 1 , 2
Retail_0283 , 1 , 1 , 0 , 1
Manuf_0284 , 2 , 1 , 1 , 2
Retail_0284 , 1 , 1 , 0 , 1
Manuf_0285 , 2 , 1 , 1 , 2
Retail_0285 , 1 , 1 , 0 , 1
Manuf_0286 , 2 , 1 , 1 , 2
Retail_0286 , 1 , 1 , 0 , 1
Manuf_0287 , 2 , 1 , 1 , 2
Retail_0287 , 1 , 1 , 0 , 1
Manuf_0288 , 8 , 2 , 6 , 2
Retail_0288 , 1 , 1 , 0 , 1
Manuf_0289 , 2 , 1 , 1 , 2
Retail_0289 , 1 , 1 , 0 , 1
Manuf_0290 , 2 , 1 , 1 , 2
Retail_0290 , 1 , 1 , 0 , 1
Manuf_0291 , 2 , 1 , 1 , 2
Retail_0291 , 1 , 1 , 0 , 1
Manuf_0292 , 14 , 1 , 13 , 2
Retail_0292 , 1 , 1 , 0 , 1
Manuf_0293 , 32 , 1 , 31 , 2
Retail_0293 , 1 , 1 , 0 , 1
Manuf_0294 , 5 , 2 , 3 , 2
Retail_0294 , 1 , 1 , 0 , 1
Manuf_0295 , 15 , 3 , 12 , 2
Retail_0295 , 1 , 1 , 0 , 1
Manuf_0296 , 27 , 2 , 25 , 2
Retail_0296 , 1 , 1 , 0 , 1
Manuf_0297 , 21 , 2 , 19 , 2
Retail_0297 , 1 , 1 , 0 , 1
Manuf_0298 , 2 , 1 , 1 , 2
Retail_0298 , 1 , 1 , 0 , 1
Manuf_0299 , 3 , 1 , 2 , 2
Retail_0299 , 1 , 1 , 0 , 1
Manuf_0300 , 13 , 2 , 11 , 2
Retail_0300 , 1 , 1 , 0 , 1
Manuf_0301 , 3 , 1 , 2 , 2
Retail_0301 , 1 , 1 , 0 , 1
Manuf_0302 , 2 , 1 , 1 , 2
Retail_0302 , 1 , 1 , 0 , 1
Manuf_0303 , 2 , 1 , 1 , 2
Retail_0303 , 1 , 1 , 0 , 1
Manuf_0304 , 18 , 1 , 17 , 2
Retail_0304 , 1 , 1 , 0 , 1
Manuf_0305 , 2 , 1 , 1 , 2
Retail_0305 , 1 , 1 , 0 , 1
Manuf_0306 , 6 , 1 , 5 , 2
Retail_0306 , 1 , 1 , 0 , 1
Manuf_0307 , 2 , 1 , 1 , 2
Retail_0307 , 1 , 1 , 0 , 1
Manuf_0308 , 2 , 1 , 1 , 2
Retail_0308 , 1 , 1 , 0 , 1
Manuf_0309 , 2 , 1 , 1 , 2
Retail_0309 , 1 , 1 , 0 , 1
Manuf_0310 , 2 , 1 , 1 , 2
Retail_0310 , 1 , 1 , 0 , 1
Manuf_0311 , 2 , 1 , 1 , 2
Retail_0311 , 1 , 1 , 0 , 1
Manuf_0312 , 2 , 1 , 1 , 2
Retail_0312 , 1 , 1 , 0 , 1
Manuf_0313 , 4 , 1 , 3 , 2
Retail_0313 , 1 , 1 , 0 , 1
Manuf_0314 , 2 , 1 , 1 , 2
Retail_0314 , 1 , 1 , 0 , 1
Manuf_0315 , 2 , 1 , 1 , 2
Retail_0315 , 1 , 1 , 0 , 1
Manuf_0316 , 2 , 1 , 1 , 2
Retail_0316 , 1 , 1 , 0 , 1
Manuf_0317 , 2 , 1 , 1 , 2
Retail_0317 , 1 , 1 , 0 , 1
Manuf_0318 , 2 , 1 , 1 , 2
Retail_0318 , 1 , 1 , 0 , 1
Manuf_0319 , 2 , 1 , 1 , 2
Retail_0319 , 1 , 1 , 0 , 1
Manuf_0320 , 2 , 1 , 1 , 2
Retail_0320 , 1 , 1 , 0 , 1
Manuf_0321 , 17 , 1 , 16 , 2
Retail_0321 , 1 , 1 , 0 , 1
Manuf_0322 , 13 , 6 , 7 , 2
Retail_0322 , 1 , 1 , 0 , 1
Manuf_0323 , 18 , 6 , 12 , 2
Retail_0323 , 1 , 1 , 0 , 1
Manuf_0324 , 21 , 7 , 14 , 2
Retail_0324 , 1 , 1 , 0 , 1
Manuf_0325 , 14 , 7 , 7 , 2
Retail_0325 , 1 , 1 , 0 , 1
Manuf_0326 , 5 , 1 , 4 , 2
Retail_0326 , 1 , 1 , 0 , 1
Manuf_0327 , 11 , 1 , 10 , 2
Retail_0327 , 1 , 1 , 0 , 1
Manuf_0328 , 10 , 1 , 9 , 2
Retail_0328 , 1 , 1 , 0 , 1
Manuf_0329 , 2 , 1 , 1 , 2
Retail_0329 , 1 , 1 , 0 , 1
Manuf_0330 , 2 , 1 , 1 , 2
Retail_0330 , 1 , 1 , 0 , 1
Manuf_0331 , 2 , 1 , 1 , 2
Retail_0331 , 1 , 1 , 0 , 1
Manuf_0332 , 2 , 1 , 1 , 2
Retail_0332 , 1 , 1 , 0 , 1
Manuf_0333 , 13 , 1 , 12 , 2
Retail_0333 , 1 , 1 , 0 , 1
Manuf_0334 , 2 , 1 , 1 , 2
Retail_0334 , 1 , 1 , 0 , 1
Manuf_0335 , 2 , 1 , 1 , 2
Retail_0335 , 1 , 1 , 0 , 1
Manuf_0336 , 2 , 1 , 1 , 2
Retail_0336 , 1 , 1 , 0 , 1
Manuf_0337 , 2 , 1 , 1 , 2
Retail_0337 , 1 , 1 , 0 , 1
Manuf_0338 , 3 , 1 , 2 , 2
Retail_0338 , 1 , 1 , 0 , 1
Manuf_0339 , 2 , 1 , 1 , 2
Retail_0339 , 1 , 1 , 0 , 1
Manuf_0340 , 26 , 1 , 25 , 2
Retail_0340 , 1 , 1 , 0 , 1
Manuf_0341 , 2 , 1 , 1 , 2
Retail_0341 , 1 , 1 , 0 , 1
Manuf_0342 , 3 , 1 , 2 , 2
Retail_0342 , 1 , 1 , 0 , 1
Manuf_0343 , 8 , 1 , 7 , 2
Retail_0343 , 1 , 1 , 0 , 1
Manuf_0344 , 2 , 1 , 1 , 2
Retail_0344 , 1 , 1 , 0 , 1
Manuf_0345 , 3 , 1 , 2 , 2
Retail_0345 , 1 , 1 , 0 , 1
Manuf_0346 , 8 , 2 , 6 , 2
Retail_0346 , 1 , 1 , 0 , 1
Manuf_0347 , 15 , 2 , 13 , 2
Retail_0347 , 1 , 1 , 0 , 1
Manuf_0348 , 3 , 2 , 1 , 2
Retail_0348 , 1 , 1 , 0 , 1
Manuf_0349 , 3 , 2 , 1 , 2
Retail_0349 , 1 , 1 , 0 , 1
Manuf_0350 , 3 , 2 , 1 , 2
Retail_0350 , 1 , 1 , 0 , 1
Manuf_0351 , 2 , 1 , 1 , 2
Retail_0351 , 1 , 1 , 0 , 1
Manuf_0352 , 8 , 1 , 7 , 2
Retail_0352 , 1 , 1 , 0 , 1
Manuf_0353 , 27 , 1 , 26 , 2
Retail_0353 , 1 , 1 , 0 , 1
Manuf_0354 , 5 , 1 , 4 , 2
Retail_0354 , 1 , 1 , 0 , 1
Manuf_0355 , 5 , 1 , 4 , 2
Retail_0355 , 1 , 1 , 0 , 1
Manuf_0356 , 21 , 1 , 20 , 2
Retail_0356 , 1 , 1 , 0 , 1
Manuf_0357 , 6 , 2 , 4 , 2
Retail_0357 , 1 , 1 , 0 , 1
Manuf_0358 , 22 , 2 , 20 , 2
Retail_0358 , 1 , 1 , 0 , 1
Manuf_0359 , 6 , 2 , 4 , 2
Retail_0359 , 1 , 1 , 0 , 1
Manuf_0360 , 6 , 2 , 4 , 2
Retail_0360 , 1 , 1 , 0 , 1
Manuf_0361 , 3 , 2 , 1 , 2
Retail_0361 , 1 , 1 , 0 , 1
Manuf_0362 , 3 , 2 , 1 , 2
Retail_0362 , 1 , 1 , 0 , 1
Manuf_0363 , 24 , 1 , 23 , 2
Retail_0363 , 1 , 1 , 0 , 1
Manuf_0364 , 5 , 1 , 4 , 2
Retail_0364 , 1 , 1 , 0 , 1
Manuf_0365 , 5 , 1 , 4 , 2
Retail_0365 , 1 , 1 , 0 , 1
Manuf_0366 , 22 , 2 , 20 , 2
Retail_0366 , 1 , 1 , 0 , 1
Manuf_0367 , 5 , 1 , 4 , 2
Retail_0367 , 1 , 1 , 0 , 1
Manuf_0368 , 27 , 1 , 26 , 2
Retail_0368 , 1 , 1 , 0 , 1
Manuf_0369 , 4 , 1 , 3 , 2
Retail_0369 , 1 , 1 , 0 , 1
Manuf_0370 , 4 , 1 , 3 , 2
Retail_0370 , 1 , 1 , 0 , 1
Manuf_0371 , 2 , 1 , 1 , 2
Retail_0371 , 1 , 1 , 0 , 1
Manuf_0372 , 28 , 2 , 26 , 2
Retail_0372 , 1 , 1 , 0 , 1
Manuf_0373 , 6 , 2 , 4 , 2
Retail_0373 , 1 , 1 , 0 , 1
Manuf_0374 , 2 , 1 , 1 , 2
Retail_0374 , 1 , 1 , 0 , 1
Manuf_0375 , 27 , 1 , 26 , 2
Retail_0375 , 1 , 1 , 0 , 1
Manuf_0376 , 5 , 1 , 4 , 2
Retail_0376 , 1 , 1 , 0 , 1
Manuf_0377 , 20 , 1 , 19 , 2
Retail_0377 , 1 , 1 , 0 , 1
Manuf_0378 , 4 , 1 , 3 , 2
Retail_0378 , 1 , 1 , 0 , 1
Manuf_0379 , 20 , 1 , 19 , 2
Retail_0379 , 1 , 1 , 0 , 1
Manuf_0380 , 4 , 1 , 3 , 2
Retail_0380 , 1 , 1 , 0 , 1
Manuf_0381 , 23 , 2 , 21 , 2
Retail_0381 , 1 , 1 , 0 , 1
Manuf_0382 , 7 , 2 , 5 , 2
Retail_0382 , 1 , 1 , 0 , 1
Manuf_0383 , 3 , 2 , 1 , 2
Retail_0383 , 1 , 1 , 0 , 1
Manuf_0384 , 4 , 2 , 2 , 2
Retail_0384 , 1 , 1 , 0 , 1
Manuf_0385 , 3 , 2 , 1 , 2
Retail_0385 , 1 , 1 , 0 , 1
Manuf_0386 , 2 , 1 , 1 , 2
Retail_0386 , 1 , 1 , 0 , 1
Manuf_0387 , 27 , 1 , 26 , 2
Retail_0387 , 1 , 1 , 0 , 1
Manuf_0388 , 5 , 1 , 4 , 2
Retail_0388 , 1 , 1 , 0 , 1
Manuf_0389 , 10 , 3 , 7 , 2
Retail_0389 , 1 , 1 , 0 , 1
Manuf_0390 , 5 , 4 , 1 , 2
Retail_0390 , 1 , 1 , 0 , 1
Manuf_0391 , 5 , 4 , 1 , 2
Retail_0391 , 1 , 1 , 0 , 1
Manuf_0392 , 25 , 5 , 20 , 2
Retail_0392 , 1 , 1 , 0 , 1
Manuf_0393 , 9 , 5 , 4 , 2
Retail_0393 , 1 , 1 , 0 , 1
Manuf_0394 , 27 , 1 , 26 , 2
Retail_0394 , 1 , 1 , 0 , 1
Manuf_0395 , 5 , 1 , 4 , 2
Retail_0395 , 1 , 1 , 0 , 1
Manuf_0396 , 2 , 1 , 1 , 2
Retail_0396 , 1 , 1 , 0 , 1
Manuf_0397 , 2 , 1 , 1 , 2
Retail_0397 , 1 , 1 , 0 , 1
Manuf_0398 , 20 , 1 , 19 , 2
Retail_0398 , 1 , 1 , 0 , 1
Manuf_0399 , 4 , 1 , 3 , 2
Retail_0399 , 1 , 1 , 0 , 1
Manuf_0400 , 9 , 1 , 8 , 2
Retail_0400 , 1 , 1 , 0 , 1
Manuf_0401 , 3 , 1 , 2 , 2
Retail_0401 , 1 , 1 , 0 , 1
Manuf_0402 , 2 , 1 , 1 , 2
Retail_0402 , 1 , 1 , 0 , 1
Manuf_0403 , 2 , 1 , 1 , 2
Retail_0403 , 1 , 1 , 0 , 1
Manuf_0404 , 2 , 1 , 1 , 2
Retail_0404 , 1 , 1 , 0 , 1
Manuf_0405 , 7 , 1 , 6 , 2
Retail_0405 , 1 , 1 , 0 , 1
Manuf_0406 , 2 , 1 , 1 , 2
Retail_0406 , 1 , 1 , 0 , 1
Manuf_0407 , 7 , 2 , 5 , 2
Retail_0407 , 1 , 1 , 0 , 1
Manuf_0408 , 3 , 2 , 1 , 2
Retail_0408 , 1 , 1 , 0 , 1
Manuf_0409 , 2 , 1 , 1 , 2
Retail_0409 , 1 , 1 , 0 , 1
Manuf_0410 , 11 , 3 , 8 , 2
Retail_0410 , 1 , 1 , 0 , 1
Manuf_0411 , 5 , 3 , 2 , 2
Retail_0411 , 1 , 1 , 0 , 1
Manuf_0412 , 9 , 3 , 6 , 2
Retail_0412 , 1 , 1 , 0 , 1
Manuf_0413 , 5 , 3 , 2 , 2
Retail_0413 , 1 , 1 , 0 , 1
Manuf_0414 , 5 , 3 , 2 , 2
Retail_0414 , 1 , 1 , 0 , 1
Manuf_0415 , 4 , 3 , 1 , 2
Retail_0415 , 1 , 1 , 0 , 1
Manuf_0416 , 7 , 3 , 4 , 2
Retail_0416 , 1 , 1 , 0 , 1
Manuf_0417 , 5 , 3 , 2 , 2
Retail_0417 , 1 , 1 , 0 , 1
Manuf_0418 , 3 , 1 , 2 , 2
Retail_0418 , 1 , 1 , 0 , 1
Manuf_0419 , 3 , 1 , 2 , 2
Retail_0419 , 1 , 1 , 0 , 1
Manuf_0420 , 2 , 1 , 1 , 2
Retail_0420 , 1 , 1 , 0 , 1
Manuf_0421 , 2 , 1 , 1 , 2
Retail_0421 , 1 , 1 , 0 , 1
Manuf_0422 , 4 , 2 , 2 , 2
Retail_0422 , 1 , 1 , 0 , 1
Manuf_0423 , 3 , 1 , 2 , 2
Retail_0423 , 1 , 1 , 0 , 1
Manuf_0424 , 10 , 2 , 8 , 2
Retail_0424 , 1 , 1 , 0 , 1
Manuf_0425 , 3 , 1 , 2 , 2
Retail_0425 , 1 , 1 , 0 , 1
Manuf_0426 , 3 , 2 , 1 , 2
Retail_0426 , 1 , 1 , 0 , 1
Manuf_0427 , 2 , 1 , 1 , 2
Retail_0427 , 1 , 1 , 0 , 1
Manuf_0428 , 4 , 2 , 2 , 2
Retail_0428 , 1 , 1 , 0 , 1
Manuf_0429 , 3 , 1 , 2 , 2
Retail_0429 , 1 , 1 , 0 , 1
Manuf_0430 , 9 , 2 , 7 , 2
Retail_0430 , 1 , 1 , 0 , 1
Manuf_0431 , 2 , 1 , 1 , 2
Retail_0431 , 1 , 1 , 0 , 1
Manuf_0432 , 4 , 2 , 2 , 2
Retail_0432 , 1 , 1 , 0 , 1
Manuf_0433 , 2 , 1 , 1 , 2
Retail_0433 , 1 , 1 , 0 , 1
Manuf_0434 , 2 , 1 , 1 , 2
Retail_0434 , 1 , 1 , 0 , 1
Manuf_0435 , 3 , 2 , 1 , 2
Retail_0435 , 1 , 1 , 0 , 1
Manuf_0436 , 3 , 2 , 1 , 2
Retail_0436 , 1 , 1 , 0 , 1
Manuf_0437 , 2 , 1 , 1 , 2
Retail_0437 , 1 , 1 , 0 , 1
Manuf_0438 , 5 , 2 , 3 , 2
Retail_0438 , 1 , 1 , 0 , 1
Manuf_0439 , 2 , 1 , 1 , 2
Retail_0439 , 1 , 1 , 0 , 1
Manuf_0440 , 10 , 2 , 8 , 2
Retail_0440 , 1 , 1 , 0 , 1
Manuf_0441 , 2 , 1 , 1 , 2
Retail_0441 , 1 , 1 , 0 , 1
Manuf_0442 , 3 , 1 , 2 , 2
Retail_0442 , 1 , 1 , 0 , 1
Manuf_0443 , 3 , 1 , 2 , 2
Retail_0443 , 1 , 1 , 0 , 1
Manuf_0444 , 5 , 1 , 4 , 2
Retail_0444 , 1 , 1 , 0 , 1
Manuf_0445 , 3 , 2 , 1 , 2
Retail_0445 , 1 , 1 , 0 , 1
Manuf_0446 , 2 , 1 , 1 , 2
Retail_0446 , 1 , 1 , 0 , 1
Manuf_0447 , 2 , 1 , 1 , 2
Retail_0447 , 1 , 1 , 0 , 1
Manuf_0448 , 2 , 1 , 1 , 2
Retail_0448 , 1 , 1 , 0 , 1
Manuf_0449 , 5 , 1 , 4 , 2
Retail_0449 , 1 , 1 , 0 , 1
Manuf_0450 , 2 , 1 , 1 , 2
Retail_0450 , 1 , 1 , 0 , 1
Manuf_0451 , 3 , 2 , 1 , 2
Retail_0451 , 1 , 1 , 0 , 1
Manuf_0452 , 3 , 2 , 1 , 2
Retail_0452 , 1 , 1 , 0 , 1
Manuf_0453 , 25 , 1 , 24 , 2
Retail_0453 , 1 , 1 , 0 , 1
Manuf_0454 , 5 , 1 , 4 , 2
Retail_0454 , 1 , 1 , 0 , 1
Manuf_0455 , 27 , 2 , 25 , 2
Retail_0455 , 1 , 1 , 0 , 1
Manuf_0456 , 8 , 1 , 7 , 2
Retail_0456 , 1 , 1 , 0 , 1
Manuf_0457 , 4 , 1 , 3 , 2
Retail_0457 , 1 , 1 , 0 , 1
Manuf_0458 , 4 , 2 , 2 , 2
Retail_0458 , 1 , 1 , 0 , 1
Manuf_0459 , 9 , 1 , 8 , 2
Retail_0459 , 1 , 1 , 0 , 1
Manuf_0460 , 3 , 1 , 2 , 2
Retail_0460 , 1 , 1 , 0 , 1
Manuf_0461 , 6 , 2 , 4 , 2
Retail_0461 , 1 , 1 , 0 , 1
Manuf_0462 , 9 , 1 , 8 , 2
Retail_0462 , 1 , 1 , 0 , 1
Manuf_0463 , 3 , 1 , 2 , 2
Retail_0463 , 1 , 1 , 0 , 1
Manuf_0464 , 2 , 1 , 1 , 2
Retail_0464 , 1 , 1 , 0 , 1
Manuf_0465 , 2 , 1 , 1 , 2
Retail_0465 , 1 , 1 , 0 , 1
Manuf_0466 , 2 , 1 , 1 , 2
Retail_0466 , 1 , 1 , 0 , 1
Manuf_0467 , 7 , 2 , 5 , 2
Retail_0467 , 1 , 1 , 0 , 1
Manuf_0468 , 3 , 2 , 1 , 2
Retail_0468 , 1 , 1 , 0 , 1
Manuf_0469 , 2 , 1 , 1 , 2
Retail_0469 , 1 , 1 , 0 , 1
Manuf_0470 , 2 , 1 , 1 , 2
Retail_0470 , 1 , 1 , 0 , 1
Manuf_0471 , 2 , 1 , 1 , 2
Retail_0471 , 1 , 1 , 0 , 1
Manuf_0472 , 2 , 1 , 1 , 2
Retail_0472 , 1 , 1 , 0 , 1
Manuf_0473 , 2 , 1 , 1 , 2
Retail_0473 , 1 , 1 , 0 , 1
Manuf_0474 , 2 , 1 , 1 , 2
Retail_0474 , 1 , 1 , 0 , 1
Manuf_0475 , 2 , 1 , 1 , 2
Retail_0475 , 1 , 1 , 0 , 1
Manuf_0476 , 2 , 1 , 1 , 2
Retail_0476 , 1 , 1 , 0 , 1
Manuf_0477 , 2 , 1 , 1 , 2
Retail_0477 , 1 , 1 , 0 , 1
Manuf_0478 , 3 , 1 , 2 , 2
Retail_0478 , 1 , 1 , 0 , 1
Manuf_0479 , 2 , 1 , 1 , 2
Retail_0479 , 1 , 1 , 0 , 1
Manuf_0480 , 2 , 1 , 1 , 2
Retail_0480 , 1 , 1 , 0 , 1
Manuf_0481 , 2 , 1 , 1 , 2
Retail_0481 , 1 , 1 , 0 , 1
Manuf_0482 , 2 , 1 , 1 , 2
Retail_0482 , 1 , 1 , 0 , 1
Manuf_0483 , 2 , 1 , 1 , 2
Retail_0483 , 1 , 1 , 0 , 1
Manuf_0484 , 2 , 1 , 1 , 2
Retail_0484 , 1 , 1 , 0 , 1
Manuf_0485 , 2 , 1 , 1 , 2
Retail_0485 , 1 , 1 , 0 , 1
Manuf_0486 , 3 , 1 , 2 , 2
Retail_0486 , 1 , 1 , 0 , 1
Manuf_0487 , 2 , 1 , 1 , 2
Retail_0487 , 1 , 1 , 0 , 1
Manuf_0488 , 2 , 1 , 1 , 2
Retail_0488 , 1 , 1 , 0 , 1
Manuf_0489 , 2 , 1 , 1 , 2
Retail_0489 , 1 , 1 , 0 , 1
Manuf_0490 , 2 , 1 , 1 , 2
Retail_0490 , 1 , 1 , 0 , 1
Manuf_0491 , 2 , 1 , 1 , 2
Retail_0491 , 1 , 1 , 0 , 1
Manuf_0492 , 2 , 1 , 1 , 2
Retail_0492 , 1 , 1 , 0 , 1
Manuf_0493 , 2 , 1 , 1 , 2
Retail_0493 , 1 , 1 , 0 , 1
Manuf_0494 , 4 , 1 , 3 , 2
Retail_0494 , 1 , 1 , 0 , 1
Manuf_0495 , 2 , 1 , 1 , 2
Retail_0495 , 1 , 1 , 0 , 1
Manuf_0496 , 10 , 1 , 9 , 2
Retail_0496 , 1 , 1 , 0 , 1
Manuf_0497 , 3 , 1 , 2 , 2
Retail_0497 , 1 , 1 , 0 , 1
Manuf_0498 , 2 , 1 , 1 , 2
Retail_0498 , 1 , 1 , 0 , 1
Manuf_0499 , 2 , 1 , 1 , 2
Retail_0499 , 1 , 1 , 0 , 1
Manuf_0500 , 2 , 1 , 1 , 2
Retail_0500 , 1 , 1 , 0 , 1
Manuf_0501 , 2 , 1 , 1 , 2
Retail_0501 , 1 , 1 , 0 , 1
Manuf_0502 , 25 , 2 , 23 , 2
Retail_0502 , 1 , 1 , 0 , 1
Manuf_0503 , 6 , 2 , 4 , 2
Retail_0503 , 1 , 1 , 0 , 1
Manuf_0504 , 3 , 1 , 2 , 2
Retail_0504 , 1 , 1 , 0 , 1
Manuf_0505 , 2 , 1 , 1 , 2
Retail_0505 , 1 , 1 , 0 , 1
Manuf_0506 , 2 , 1 , 1 , 2
Retail_0506 , 1 , 1 , 0 , 1
Manuf_0507 , 2 , 1 , 1 , 2
Retail_0507 , 1 , 1 , 0 , 1
Manuf_0508 , 4 , 1 , 3 , 2
Retail_0508 , 1 , 1 , 0 , 1
Manuf_0509 , 3 , 1 , 2 , 2
Retail_0509 , 1 , 1 , 0 , 1
Manuf_0510 , 27 , 1 , 26 , 2
Retail_0510 , 1 , 1 , 0 , 1
Manuf_0511 , 5 , 1 , 4 , 2
Retail_0511 , 1 , 1 , 0 , 1
Manuf_0512 , 2 , 1 , 1 , 2
Retail_0512 , 1 , 1 , 0 , 1
Manuf_0513 , 2 , 1 , 1 , 2
Retail_0513 , 1 , 1 , 0 , 1
Manuf_0514 , 2 , 1 , 1 , 2
Retail_0514 , 1 , 1 , 0 , 1
Manuf_0515 , 2 , 1 , 1 , 2
Retail_0515 , 1 , 1 , 0 , 1
Manuf_0516 , 2 , 1 , 1 , 2
Retail_0516 , 1 , 1 , 0 , 1
Manuf_0517 , 27 , 1 , 26 , 2
Retail_0517 , 1 , 1 , 0 , 1
Manuf_0518 , 2 , 1 , 1 , 2
Retail_0518 , 1 , 1 , 0 , 1
Manuf_0519 , 2 , 1 , 1 , 2
Retail_0519 , 1 , 1 , 0 , 1
Manuf_0520 , 27 , 1 , 26 , 2
Retail_0520 , 1 , 1 , 0 , 1
Manuf_0521 , 4 , 1 , 3 , 2
Retail_0521 , 1 , 1 , 0 , 1
Manuf_0522 , 2 , 1 , 1 , 2
Retail_0522 , 1 , 1 , 0 , 1
Manuf_0523 , 3 , 1 , 2 , 2
Retail_0523 , 1 , 1 , 0 , 1
Manuf_0524 , 3 , 1 , 2 , 2
Retail_0524 , 1 , 1 , 0 , 1
Manuf_0525 , 2 , 1 , 1 , 2
Retail_0525 , 1 , 1 , 0 , 1
Manuf_0526 , 2 , 1 , 1 , 2
Retail_0526 , 1 , 1 , 0 , 1
Manuf_0527 , 3 , 1 , 2 , 2
Retail_0527 , 1 , 1 , 0 , 1
Manuf_0528 , 2 , 1 , 1 , 2
Retail_0528 , 1 , 1 , 0 , 1
Manuf_0529 , 8 , 1 , 7 , 2
Retail_0529 , 1 , 1 , 0 , 1
Manuf_0530 , 4 , 1 , 3 , 2
Retail_0530 , 1 , 1 , 0 , 1
Manuf_0531 , 11 , 1 , 10 , 2
Retail_0531 , 1 , 1 , 0 , 1
Manuf_0532 , 3 , 1 , 2 , 2
Retail_0532 , 1 , 1 , 0 , 1
Manuf_0533 , 2 , 1 , 1 , 2
Retail_0533 , 1 , 1 , 0 , 1
Manuf_0534 , 2 , 1 , 1 , 2
Retail_0534 , 1 , 1 , 0 , 1
Manuf_0535 , 10 , 1 , 9 , 2
Retail_0535 , 1 , 1 , 0 , 1
Manuf_0536 , 27 , 3 , 24 , 2
Retail_0536 , 1 , 1 , 0 , 1
Manuf_0537 , 5 , 3 , 2 , 2
Retail_0537 , 1 , 1 , 0 , 1
Manuf_0538 , 7 , 1 , 6 , 2
Retail_0538 , 1 , 1 , 0 , 1
Manuf_0539 , 4 , 1 , 3 , 2
Retail_0539 , 1 , 1 , 0 , 1
Manuf_0540 , 3 , 1 , 2 , 2
Retail_0540 , 1 , 1 , 0 , 1
Manuf_0541 , 16 , 1 , 15 , 2
Retail_0541 , 1 , 1 , 0 , 1
Manuf_0542 , 2 , 1 , 1 , 2
Retail_0542 , 1 , 1 , 0 , 1
Manuf_0543 , 2 , 1 , 1 , 2
Retail_0543 , 1 , 1 , 0 , 1
Manuf_0544 , 2 , 1 , 1 , 2
Retail_0544 , 1 , 1 , 0 , 1
Manuf_0545 , 2 , 1 , 1 , 2
Retail_0545 , 1 , 1 , 0 , 1
Manuf_0546 , 3 , 1 , 2 , 2
Retail_0546 , 1 , 1 , 0 , 1
Manuf_0547 , 4 , 1 , 3 , 2
Retail_0547 , 1 , 1 , 0 , 1
Manuf_0548 , 2 , 1 , 1 , 2
Retail_0548 , 1 , 1 , 0 , 1
Manuf_0549 , 2 , 1 , 1 , 2
Retail_0549 , 1 , 1 , 0 , 1
Manuf_0550 , 2 , 1 , 1 , 2
Retail_0550 , 1 , 1 , 0 , 1
